"ID","DataConstant","IdRaces","IdPlayerNameTypes","LocaName","LocaDesc","CharacsMovementAllowance","CharacsStrength","CharacsAgility","CharacsArmourValue","Price","MaxQuantity","IsLocked","IdFallbackFor"
"465","MercenarySavage_Orc_Troll","40","18","PLAYERTYPE_TROLL","PLAYERTYPE_BIGGUY_DESC","4","5","1","9","110000","1","0","0"
"466","MercenarySavage_Goblin_Goblin","40","17","PLAYERTYPE_GOBELIN","PLAYERTYPE_STUNTY_DESC","6","2","3","7","40000","16","0","0"
"467","MercenarySavage_Goblin_Looney","40","17","PLAYERTYPE_LOONEY","PLAYERTYPE_LOONEY_DESC","6","2","3","7","40000","1","0","0"
"468","MercenarySavage_Goblin_Pogoer","40","17","PLAYERTYPE_POGOER","PLAYERTYPE_POGOER_DESC","7","2","3","7","70000","1","0","0"
"469","MercenarySavage_Goblin_Bombardier","40","17","PLAYERTYPE_BOMBARDIER","PLAYERTYPE_BOMBARDIER_DESC","6","2","3","7","40000","1","0","0"
"470","MercenarySavage_Goblin_Fanatic","40","17","PLAYERTYPE_FANATIC","PLAYERTYPE_FANATIC_DESC","3","7","3","7","70000","1","0","0"
"471","MercenarySavage_Goblin_Troll","40","18","PLAYERTYPE_TROLL","PLAYERTYPE_BIGGUY_DESC","4","5","1","9","110000","2","0","0"
"472","MercenarySavage_Lizardman_Skink","40","11","PLAYERTYPE_SKINK","PLAYERTYPE_STUNTY_DESC","8","2","3","7","60000","16","0","0"
"473","MercenarySavage_Lizardman_Saurus","40","11","PLAYERTYPE_SAURUS","PLAYERTYPE_BLOCKER_DESC","6","4","1","9","80000","6","0","0"
"474","MercenarySavage_Lizardman_Kroxigor","40","12","PLAYERTYPE_KROXIGOR","PLAYERTYPE_BIGGUY_DESC","6","5","1","9","140000","1","0","0"
"475","MercenarySavage_Ogre_Ogre","40","4","PLAYERTYPE_OGRE","PLAYERTYPE_BIGGUY_DESC","5","5","2","9","140000","6","0","0"
"476","MercenarySavage_Ogre_Gnoblar","40","46","PLAYERTYPE_GNOBLAR","PLAYERTYPE_STUNTY_DESC","5","1","3","5","20000","16","0","0"
"477","MercenaryStunty_Ogre_Ogre","41","4","PLAYERTYPE_OGRE","PLAYERTYPE_BIGGUY_DESC","5","5","2","9","140000","6","0","0"
"478","MercenaryStunty_Ogre_Gnoblar","41","46","PLAYERTYPE_GNOBLAR","PLAYERTYPE_STUNTY_DESC","5","1","3","5","20000","16","0","0"
"479","MercenaryStunty_Goblin_Goblin","41","17","PLAYERTYPE_GOBELIN","PLAYERTYPE_STUNTY_DESC","6","2","3","7","40000","16","0","0"
"480","MercenaryStunty_Goblin_Bombardier","41","17","PLAYERTYPE_BOMBARDIER","PLAYERTYPE_BOMBARDIER_DESC","6","2","3","7","40000","1","0","0"
"481","MercenaryStunty_Goblin_Looney","41","17","PLAYERTYPE_LOONEY","PLAYERTYPE_LOONEY_DESC","6","2","3","7","40000","1","0","0"
"482","MercenaryStunty_Goblin_Pogoer","41","17","PLAYERTYPE_POGOER","PLAYERTYPE_POGOER_DESC","7","2","3","7","70000","1","0","0"
"483","MercenaryStunty_Goblin_Fanatic","41","17","PLAYERTYPE_FANATIC","PLAYERTYPE_FANATIC_DESC","3","7","3","7","70000","1","0","0"
"484","MercenaryStunty_Goblin_Troll","41","18","PLAYERTYPE_TROLL","PLAYERTYPE_BIGGUY_DESC","4","5","1","9","110000","2","0","0"
"485","MercenaryStunty_Halfling_Halfling","41","50","PLAYERTYPE_HALFLING","PLAYERTYPE_STUNTY_DESC","5","2","3","6","30000","16","0","0"
"486","MercenaryStunty_Halfling_Treeman","41","51","PLAYERTYPE_TREEMAN","PLAYERTYPE_BIGGUY_DESC","2","6","1","10","120000","2","0","0"
"492","MercenaryUndead_Undead_Skeleton","42","24","PLAYERTYPE_SKELETON","PLAYERTYPE_TROISQUART_DESC","5","3","2","7","40000","16","0","0"
"493","MercenaryUndead_Undead_Zombie","42","24","PLAYERTYPE_ZOMBIE","PLAYERTYPE_TROISQUART_DESC","4","3","2","8","40000","16","0","0"
"494","MercenaryUndead_Undead_Ghoul","42","25","PLAYERTYPE_GHOUL","PLAYERTYPE_COUREUR_DESC","7","3","3","7","70000","4","0","0"
"495","MercenaryUndead_Undead_Wight","42","26","PLAYERTYPE_WIGHT","PLAYERTYPE_BLITZER_DESC","6","3","3","8","90000","2","0","0"
"496","MercenaryUndead_Undead_Mummy","42","27","PLAYERTYPE_MUMMY","PLAYERTYPE_BLOCKER_DESC","3","5","1","9","120000","2","0","0"
"497","MercenaryUndead_Necromantic_Werewolf","42","37","PLAYERTYPE_WEREWOLF","PLAYERTYPE_WEREWOLF_DESC","8","3","3","8","120000","2","0","0"
"498","MercenaryUndead_Necromantic_FleshGolem","42","36","PLAYERTYPE_FLESHGOLEM","PLAYERTYPE_BLOCKER_DESC","4","4","2","9","110000","2","0","0"
"499","MercenaryUndead_Khemri_Skeleton","42","31","PLAYERTYPE_SKELETON","PLAYERTYPE_TROISQUART_DESC","5","3","2","7","40000","16","0","0"
"500","MercenaryUndead_Khemri_ThroRa","42","31","PLAYERTYPE_THRORA","PLAYERTYPE_LANCEUR_DESC","6","3","2","7","70000","2","0","0"
"501","MercenaryUndead_Khemri_BlitzRa","42","31","PLAYERTYPE_BLITZRA","PLAYERTYPE_BLITZER_DESC","6","3","2","8","90000","2","0","0"
"502","MercenaryUndead_Khemri_TombGuardian","42","32","PLAYERTYPE_TOMBGUARDIAN","PLAYERTYPE_BLOCKER_DESC","4","5","1","9","100000","4","0","0"
"503","MercenaryUndead_Vampire_Thrall","42","48","PLAYERTYPE_THRALL","PLAYERTYPE_TROISQUART_DESC","6","3","3","7","40000","16","0","0"
"504","MercenaryUndead_Vampire_Vampire","42","49","PLAYERTYPE_VAMPIRE","PLAYERTYPE_VAMPIRE_DESC","6","4","4","8","110000","6","0","0"
"617","AllStars_StarPlayer_BarikFarblast","30","","PLAYER_NAMES_CHAMPION_BARIK","","6","3","3","8","60000","1","1","0"
"618","AllStars_StarPlayer_BarikFarblast_Fallback","30","","PLAYER_NAMES_CHAMPION_BARIK_FALLBACK","","6","3","3","8","60000","1","0","146"
"619","AllStars_StarPlayer_BerthaBigfist","30","","PLAYER_NAMES_CHAMPION_BERTHA","","6","5","2","9","290000","1","1","0"
"620","AllStars_StarPlayer_BerthaBigfist_Fallback","30","","PLAYER_NAMES_CHAMPION_BERTHA_FALLBACK","","6","5","2","9","290000","1","0","293"
"621","AllStars_StarPlayer_BomberDribblesnot","30","","PLAYER_NAMES_CHAMPION_BOMBERDRIBBLESNOT","","6","2","3","7","60000","1","1","0"
"622","AllStars_StarPlayer_BomberDribblesnot_Fallback","30","","PLAYER_NAMES_CHAMPION_BOMBERDRIBBLESNOT_FALLBACK","","6","2","3","7","60000","1","0","133"
"623","AllStars_StarPlayer_BoomerEziasson","30","","PLAYER_NAMES_CHAMPION_BOOMER","","4","3","2","9","60000","1","1","0"
"624","AllStars_StarPlayer_BoomerEziasson_Fallback","30","","PLAYER_NAMES_CHAMPION_BOOMER_FALLBACK","","4","3","2","9","60000","1","0","309"
"625","AllStars_StarPlayer_BrickFarth","30","","PLAYER_NAMES_CHAMPION_BRICK","","5","5","2","9","290000","1","1","0"
"626","AllStars_StarPlayer_BrickFarth_Fallback","30","","PLAYER_NAMES_CHAMPION_BRICK_FALLBACK","","5","5","2","9","290000","1","0","164"
"627","AllStars_StarPlayer_CountLuthorvonDrakenborg","30","","PLAYER_NAMES_CHAMPION_UNDEAD","","6","5","4","9","390000","1","1","0"
"628","AllStars_StarPlayer_CountLuthorvonDrakenborg_Fallback","30","","PLAYER_NAMES_CHAMPION_UNDEAD_FALLBACK","","6","5","4","9","390000","1","0","59"
"629","AllStars_StarPlayer_CrazyIgor","30","","PLAYER_NAMES_CHAMPION_IGOR","","6","3","3","8","120000","1","1","0"
"630","AllStars_StarPlayer_CrazyIgor_Fallback","30","","PLAYER_NAMES_CHAMPION_IGOR_FALLBACK","","6","3","3","8","120000","1","0","301"
"631","AllStars_StarPlayer_DeeprootStrongbranch","30","","PLAYER_NAMES_CHAMPION_DEEPROOTSTRONGBRANCH","","2","7","1","10","300000","1","1","0"
"632","AllStars_StarPlayer_DeeprootStrongbranch_Fallback","30","","PLAYER_NAMES_CHAMPION_DEEPROOTSTRONGBRANCH_FALLBACK","","2","7","1","10","300000","1","0","103"
"633","AllStars_StarPlayer_DolfarLongstride","30","","PLAYER_NAMES_CHAMPION_DOLFAR","","7","3","4","7","150000","1","1","0"
"634","AllStars_StarPlayer_DolfarLongstride_Fallback","30","","PLAYER_NAMES_CHAMPION_DOLFAR_FALLBACK","","7","3","4","7","150000","1","0","147"
"635","AllStars_StarPlayer_EldrilSidewinder","30","","PLAYER_NAMES_CHAMPION_ELDRILSIDEWINDER","","8","3","4","7","200000","1","1","0"
"636","AllStars_StarPlayer_EldrilSidewinder_Fallback","30","","PLAYER_NAMES_CHAMPION_ELDRILSIDEWINDER_FALLBACK","","8","3","5","7","200000","1","0","101"
"637","AllStars_StarPlayer_Fezglitch","30","","PLAYER_NAMES_CHAMPION_FEZGLITCH","","4","7","3","7","100000","1","1","0"
"638","AllStars_StarPlayer_Fezglitch_Fallback","30","","PLAYER_NAMES_CHAMPION_FEZGLITCH_FALLBACK","","4","7","3","7","100000","1","0","154"
"639","AllStars_StarPlayer_FlintChurnblade","30","","PLAYER_NAMES_CHAMPION_FLINT","","5","3","2","8","130000","1","1","0"
"640","AllStars_StarPlayer_FlintChurnblade_Fallback","30","","PLAYER_NAMES_CHAMPION_FLINT_FALLBACK","","5","3","2","8","130000","1","0","313"
"641","AllStars_StarPlayer_FungusTheLoon","30","","PLAYER_NAMES_CHAMPION_FUNGUS","","4","7","3","7","80000","1","1","0"
"642","AllStars_StarPlayer_FungusTheLoon_Fallback","30","","PLAYER_NAMES_CHAMPION_FUNGUS_FALLBACK","","4","7","3","7","80000","1","0","303"
"643","AllStars_StarPlayer_GlartSmashripJr","30","","PLAYER_NAMES_CHAMPION_GLART","","7","4","3","8","210000","1","1","0"
"644","AllStars_StarPlayer_GlartSmashripJr_Fallback","30","","PLAYER_NAMES_CHAMPION_GLART_FALLBACK","","7","4","3","8","210000","1","0","149"
"645","AllStars_StarPlayer_GrashnakBlackhoof","30","","PLAYER_NAMES_CHAMPION_CHAOS","","6","6","2","8","310000","1","1","0"
"646","AllStars_StarPlayer_GrashnakBlackhoof_Fallback","30","","PLAYER_NAMES_CHAMPION_CHAOS_FALLBACK","","6","6","2","8","310000","1","0","36"
"647","AllStars_StarPlayer_GriffOberwald","30","","PLAYER_NAMES_CHAMPION_HUMAIN","","7","4","4","8","320000","1","1","0"
"648","AllStars_StarPlayer_GriffOberwald_Fallback","30","","PLAYER_NAMES_CHAMPION_HUMAIN_FALLBACK","","7","4","4","8","320000","1","0","37"
"649","AllStars_StarPlayer_GrimIronjaw","30","","PLAYER_NAMES_CHAMPION_NAIN","","5","4","3","8","220000","1","1","0"
"650","AllStars_StarPlayer_GrimIronjaw_Fallback","30","","PLAYER_NAMES_CHAMPION_NAIN_FALLBACK","","5","4","3","8","220000","1","0","38"
"651","AllStars_StarPlayer_Grotty","30","","PLAYER_NAMES_CHAMPION_GROTTY","","6","2","4","7","290000","1","1","0"
"652","AllStars_StarPlayer_Grotty_Fallback","30","","PLAYER_NAMES_CHAMPION_GROTTY_FALLBACK","","6","2","4","7","290000","1","0","148"
"653","AllStars_StarPlayer_HackEnslash","30","","PLAYER_NAMES_CHAMPION_HACK","","6","3","2","7","120000","1","1","0"
"654","AllStars_StarPlayer_HackEnslash_Fallback","30","","PLAYER_NAMES_CHAMPION_HACK_FALLBACK","","6","3","2","7","120000","1","0","315"
"655","AllStars_StarPlayer_HakflemSkuttlespike","30","","PLAYER_NAMES_CHAMPION_HAKFLEMSKUTTLESPIKE","","9","3","4","7","200000","1","1","0"
"656","AllStars_StarPlayer_HakflemSkuttlespike_Fallback","30","","PLAYER_NAMES_CHAMPION_HAKFLEMSKUTTLESPIKE_FALLBACK","","9","3","4","7","200000","1","0","138"
"657","AllStars_StarPlayer_Headsplitter","30","","PLAYER_NAMES_CHAMPION_SKAVEN","","6","6","3","8","340000","1","1","0"
"658","AllStars_StarPlayer_Headsplitter_Fallback","30","","PLAYER_NAMES_CHAMPION_SKAVEN_FALLBACK","","6","6","3","8","340000","1","0","39"
"659","AllStars_StarPlayer_HelmutWulf","30","","PLAYER_NAMES_CHAMPION_HELMUT","","6","3","3","8","110000","1","1","0"
"660","AllStars_StarPlayer_HelmutWulf_Fallback","30","","PLAYER_NAMES_CHAMPION_HELMUT_FALLBACK","","6","3","3","8","110000","1","0","317"
"661","AllStars_StarPlayer_Hemlock","30","","PLAYER_NAMES_CHAMPION_HEMLOCK","","8","2","3","7","170000","1","1","0"
"662","AllStars_StarPlayer_Hemlock_Fallback","30","","PLAYER_NAMES_CHAMPION_HEMLOCK_FALLBACK","","8","2","3","7","170000","1","0","275"
"663","AllStars_StarPlayer_HorkonHeartripper","30","","PLAYER_NAMES_CHAMPION_DARK_ELF","","7","3","4","7","210000","1","1","0"
"664","AllStars_StarPlayer_HorkonHeartripper_Fallback","30","","PLAYER_NAMES_CHAMPION_DARK_ELF_FALLBACK","","7","3","4","7","210000","1","0","52"
"665","AllStars_StarPlayer_HtharkTheUnstoppable","30","","PLAYER_NAMES_CHAMPION_HTHARK","","6","5","2","9","330000","1","1","0"
"666","AllStars_StarPlayer_HtharkTheUnstoppable_Fallback","30","","PLAYER_NAMES_CHAMPION_HTHARK_FALLBACK","","6","5","2","9","330000","1","0","300"
"667","AllStars_StarPlayer_HubrisRakarth","30","","PLAYER_NAMES_CHAMPION_HUBRISRAKARTH","","7","4","4","8","260000","1","1","0"
"668","AllStars_StarPlayer_HubrisRakarth_Fallback","30","","PLAYER_NAMES_CHAMPION_HUBRISRAKARTH_FALLBACK","","7","4","4","8","260000","1","0","137"
"669","AllStars_StarPlayer_HumerusCarpal","30","","PLAYER_NAMES_CHAMPION_HUMERUS","","7","2","3","7","130000","1","1","0"
"670","AllStars_StarPlayer_HumerusCarpal_Fallback","30","","PLAYER_NAMES_CHAMPION_HUMERUS_FALLBACK","","7","2","3","7","130000","1","0","307"
"671","AllStars_StarPlayer_IcepeltHammerblow","30","","PLAYER_NAMES_CHAMPION_ICEPELTHAMMERBLOW","","5","6","1","8","330000","1","1","0"
"672","AllStars_StarPlayer_IcepeltHammerblow_Fallback","30","","PLAYER_NAMES_CHAMPION_ICEPELTHAMMERBLOW_FALLBACK","","5","6","1","8","330000","1","0","106"
"673","AllStars_StarPlayer_IthacaBenoin","30","","PLAYER_NAMES_CHAMPION_ITHACA","","7","3","3","7","220000","1","1","0"
"674","AllStars_StarPlayer_IthacaBenoin_Fallback","30","","PLAYER_NAMES_CHAMPION_ITHACA_FALLBACK","","7","3","3","7","220000","1","0","157"
"675","AllStars_StarPlayer_JEarlice","30","","PLAYER_NAMES_CHAMPION_JEARLICE","","8","3","3","7","180000","1","1","0"
"676","AllStars_StarPlayer_JEarlice_Fallback","30","","PLAYER_NAMES_CHAMPION_JEARLICE_FALLBACK","","8","3","3","7","180000","1","0","136"
"677","AllStars_StarPlayer_JordelFreshbreeze","30","","PLAYER_NAMES_CHAMPION_ELFE_SYLVAIN","","8","3","5","7","260000","1","1","0"
"678","AllStars_StarPlayer_JordelFreshbreeze_Fallback","30","","PLAYER_NAMES_CHAMPION_ELFE_SYLVAIN_FALLBACK","","8","3","5","7","260000","1","0","40"
"679","AllStars_StarPlayer_LewdgripWhiparm","30","","PLAYER_NAMES_CHAMPION_LEWDGRIP","","6","3","3","9","150000","1","1","0"
"680","AllStars_StarPlayer_LewdgripWhiparm_Fallback","30","","PLAYER_NAMES_CHAMPION_LEWDGRIP_FALLBACK","","6","3","3","9","150000","1","0","158"
"681","AllStars_StarPlayer_Lottabottol","30","","PLAYER_NAMES_CHAMPION_LOTTABOTTOL","","8","3","3","8","220000","1","1","0"
"682","AllStars_StarPlayer_Lottabottol_Fallback","30","","PLAYER_NAMES_CHAMPION_LOTTABOTTOL_FALLBACK","","8","3","3","8","220000","1","0","281"
"683","AllStars_StarPlayer_LordBorakTheDespoiler","30","","PLAYER_NAMES_CHAMPION_LORDBORAKTHEDESPOILER","","5","5","3","9","300000","1","1","0"
"684","AllStars_StarPlayer_LordBorakTheDespoiler_Fallback","30","","PLAYER_NAMES_CHAMPION_LORDBORAKTHEDESPOILER_FALLBACK","","5","5","3","9","300000","1","0","102"
"685","AllStars_StarPlayer_MaxSpleenripper","30","","PLAYER_NAMES_CHAMPION_MAX","","5","4","3","8","130000","1","1","0"
"686","AllStars_StarPlayer_MaxSpleenripper_Fallback","30","","PLAYER_NAMES_CHAMPION_MAX_FALLBACK","","5","4","3","8","130000","1","0","160"
"687","AllStars_StarPlayer_MightyZug","30","","PLAYER_NAMES_CHAMPION_MIGHTYZUG","","4","5","2","9","260000","1","1","0"
"688","AllStars_StarPlayer_MightyZug_Fallback","30","","PLAYER_NAMES_CHAMPION_MIGHTYZUG_FALLBACK","","4","5","2","9","260000","1","0","135"
"689","AllStars_StarPlayer_MorgNThorg","30","","PLAYER_NAMES_CHAMPION_MORGNTHORG","","6","6","3","10","430000","1","1","0"
"690","AllStars_StarPlayer_MorgNThorg_Fallback","30","","PLAYER_NAMES_CHAMPION_MORGNTHORG_FALLBACK","","6","6","3","10","430000","1","0","53"
"691","AllStars_StarPlayer_PrinceMoranion","30","","PLAYER_NAMES_CHAMPION_MORANION","","7","4","4","8","230000","1","1","0"
"692","AllStars_StarPlayer_PrinceMoranion_Fallback","30","","PLAYER_NAMES_CHAMPION_MORANION_FALLBACK","","7","4","4","8","230000","1","0","150"
"693","AllStars_StarPlayer_NobblaBlackwart","30","","PLAYER_NAMES_CHAMPION_NOBBLA","","6","2","3","7","130000","1","1","0"
"694","AllStars_StarPlayer_NobblaBlackwart_Fallback","30","","PLAYER_NAMES_CHAMPION_NOBBLA_FALLBACK","","6","2","3","7","130000","1","0","305"
"695","AllStars_StarPlayer_PuggyBaconbreath","30","","PLAYER_NAMES_CHAMPION_PUGGY","","5","3","3","6","140000","1","1","0"
"696","AllStars_StarPlayer_PuggyBaconbreath_Fallback","30","","PLAYER_NAMES_CHAMPION_PUGGY_FALLBACK","","5","3","3","6","140000","1","0","161"
"697","AllStars_StarPlayer_QuetzalLeap","30","","PLAYER_NAMES_CHAMPION_QUETZAL","","8","2","4","7","250000","1","1","0"
"698","AllStars_StarPlayer_QuetzalLeap_Fallback","30","","PLAYER_NAMES_CHAMPION_QUETZAL_FALLBACK","","8","2","4","7","250000","1","0","283"
"699","AllStars_StarPlayer_RamtutIII","30","","PLAYER_NAMES_CHAMPION_RAMTUTIII","","5","6","1","9","380000","1","1","0"
"700","AllStars_StarPlayer_RamtutIII_Fallback","30","","PLAYER_NAMES_CHAMPION_RAMTUTIII_FALLBACK","","5","6","1","9","380000","1","0","105"
"701","AllStars_StarPlayer_RashnakBackstabber","30","","PLAYER_NAMES_CHAMPION_RASHNAK","","7","3","3","7","200000","1","1","0"
"702","AllStars_StarPlayer_RashnakBackstabber_Fallback","30","","PLAYER_NAMES_CHAMPION_RASHNAK_FALLBACK","","7","3","3","7","200000","1","0","295"
"703","AllStars_StarPlayer_Ripper","30","","PLAYER_NAMES_CHAMPION_GOBELIN","","4","6","1","9","270000","1","1","0"
"704","AllStars_StarPlayer_Ripper_Fallback","30","","PLAYER_NAMES_CHAMPION_GOBELIN_FALLBACK","","4","6","1","9","270000","1","0","41"
"705","AllStars_StarPlayer_RoxannaDarknail","30","","PLAYER_NAMES_CHAMPION_ROXANNA","","8","3","5","7","250000","1","1","0"
"706","AllStars_StarPlayer_RoxannaDarknail_Fallback","30","","PLAYER_NAMES_CHAMPION_ROXANNA_FALLBACK","","8","3","5","7","250000","1","0","151"
"707","AllStars_StarPlayer_ScrappaSorehead","30","","PLAYER_NAMES_CHAMPION_SCRAPPASOREHEAD","","7","2","3","7","150000","1","1","0"
"708","AllStars_StarPlayer_ScrappaSorehead_Fallback","30","","PLAYER_NAMES_CHAMPION_SCRAPPASOREHEAD_FALLBACK","","7","2","3","7","150000","1","0","100"
"709","AllStars_StarPlayer_Setekh","30","","PLAYER_NAMES_CHAMPION_NEKBREKEREKH","","6","4","2","8","220000","1","1","0"
"710","AllStars_StarPlayer_Setekh_Fallback","30","","PLAYER_NAMES_CHAMPION_NEKBREKEREKH_FALLBACK","","6","4","2","8","220000","1","0","104"
"711","AllStars_StarPlayer_Sinnedbad","30","","PLAYER_NAMES_CHAMPION_SINNEDBAD","","6","3","2","7","80000","1","1","0"
"712","AllStars_StarPlayer_Sinnedbad_Fallback","30","","PLAYER_NAMES_CHAMPION_SINNEDBAD_FALLBACK","","6","3","2","7","80000","1","0","319"
"713","AllStars_StarPlayer_SkitterStabStab","30","","PLAYER_NAMES_CHAMPION_SKITTER","","9","2","4","7","160000","1","1","0"
"714","AllStars_StarPlayer_SkitterStabStab_Fallback","30","","PLAYER_NAMES_CHAMPION_SKITTER_FALLBACK","","9","2","4","7","160000","1","0","162"
"715","AllStars_StarPlayer_Slibli","30","","PLAYER_NAMES_CHAMPION_HOMME_LEZARD","","7","4","1","9","250000","1","1","0"
"716","AllStars_StarPlayer_Slibli_Fallback","30","","PLAYER_NAMES_CHAMPION_HOMME_LEZARD_FALLBACK","","7","4","1","9","250000","1","0","42"
"717","AllStars_StarPlayer_SoarenHightower","30","","PLAYER_NAMES_CHAMPION_SOAREN","","6","3","4","8","180000","1","1","0"
"718","AllStars_StarPlayer_SoarenHightower_Fallback","30","","PLAYER_NAMES_CHAMPION_SOAREN_FALLBACK","","6","3","4","8","180000","1","0","152"
"719","AllStars_StarPlayer_UgrothBolgrot","30","","PLAYER_NAMES_CHAMPION_UGROTH","","5","3","3","9","100000","1","1","0"
"720","AllStars_StarPlayer_UgrothBolgrot_Fallback","30","","PLAYER_NAMES_CHAMPION_UGROTH_FALLBACK","","5","3","3","9","100000","1","0","163"
"721","AllStars_StarPlayer_VaragGhoulChewer","30","","PLAYER_NAMES_CHAMPION_ORC","","6","4","3","9","290000","1","1","0"
"722","AllStars_StarPlayer_VaragGhoulChewer_Fallback","30","","PLAYER_NAMES_CHAMPION_ORC_FALLBACK","","6","4","3","9","290000","1","0","43"
"723","AllStars_StarPlayer_WillowRosebark","30","","PLAYER_NAMES_CHAMPION_WILLOW","","5","4","3","8","150000","1","1","0"
"724","AllStars_StarPlayer_WillowRosebark_Fallback","30","","PLAYER_NAMES_CHAMPION_WILLOW_FALLBACK","","5","4","3","8","150000","1","0","279"
"725","AllStars_StarPlayer_WilhelmChaney","30","","PLAYER_NAMES_CHAMPION_WILHELM","","8","4","3","8","240000","1","1","0"
"726","AllStars_StarPlayer_WilhelmChaney_Fallback","30","","PLAYER_NAMES_CHAMPION_WILHELM_FALLBACK","","8","4","3","8","240000","1","0","277"
"727","AllStars_StarPlayer_ZaraTheSlayer","30","","PLAYER_NAMES_CHAMPION_ZARATHESLAYER","","6","4","3","8","270000","1","1","0"
"728","AllStars_StarPlayer_ZaraTheSlayer_Fallback","30","","PLAYER_NAMES_CHAMPION_ZARATHESLAYER_FALLBACK","","6","4","3","8","270000","1","0","99"
"729","AllStars_StarPlayer_ZzhargMadeye","30","","PLAYER_NAMES_CHAMPION_ZZHARGMADEYE","","4","4","3","9","90000","1","1","0"
"730","AllStars_StarPlayer_ZzhargMadeye_Fallback","30","","PLAYER_NAMES_CHAMPION_ZZHARGMADEYE_FALLBACK","","4","4","3","9","90000","1","0","134"
"732","MercenaryChaos_Underworld_Goblin","33","17","PLAYERTYPE_UNDERWORLDGOBLIN","PLAYERTYPE_STUNTY_DESC","6","2","3","7","40000","12","0","0"
"733","MercenaryChaos_Underworld_Lineman","33","19","PLAYERTYPE_SKAVENLINEMAN","PLAYERTYPE_TROISQUART_DESC","7","3","3","7","50000","2","0","0"
"734","MercenaryChaos_Underworld_Thrower","33","19","PLAYERTYPE_SKAVENTHROWER","PLAYERTYPE_LANCEUR_DESC","7","3","3","7","70000","2","0","0"
"735","MercenaryChaos_Underworld_Blitzer","33","19","PLAYERTYPE_SKAVENBLITZER","PLAYERTYPE_BLITZER_DESC","7","3","3","8","90000","2","0","0"
"736","MercenaryChaos_Underworld_Troll","33","18","PLAYERTYPE_WARPSTONETROLL","PLAYERTYPE_BIGGUY_DESC","4","5","1","9","110000","1","0","0"
"737","MercenaryEasterners_Ogre_Gnoblar","35","46","PLAYERTYPE_GNOBLAR","PLAYERTYPE_STUNTY_DESC","5","1","3","5","20000","16","0","0"
"738","MercenaryEasterners_Ogre_Ogre","35","47","PLAYERTYPE_OGRE","PLAYERTYPE_BIGGUY_DESC","5","5","2","9","140000","6","0","0"
"739","MercenaryElf_ProElf_Lineman","36","29","PLAYERTYPE_TROISQUART","PLAYERTYPE_TROISQUART_DESC","6","3","4","7","60000","16","0","0"
"740","MercenaryElf_ProElf_Blitzer","36","29","PLAYERTYPE_BLITZER","PLAYERTYPE_BLITZER_DESC","7","3","4","8","110000","2","0","0"
"741","MercenaryElf_ProElf_Thrower","36","29","PLAYERTYPE_LANCEUR","PLAYERTYPE_LANCEUR_DESC","6","3","4","7","70000","2","0","0"
"742","AllStars_Lineman","30","","PLAYERTYPE_TROISQUART","","6","3","3","8","200000","16","0","0"
"743","AllStars_Catcher","30","","PLAYERTYPE_RECEVEUR","","6","3","3","8","200000","2","0","0"
"744","AllStars_Thrower","30","","PLAYERTYPE_LANCEUR","","6","3","3","8","200000","2","0","0"
"745","AllStars_Runner","30","","PLAYERTYPE_COUREUR","","6","3","3","8","200000","2","0","0"
"746","AllStars_Blocker","30","","PLAYERTYPE_BLOCKER","","6","3","3","8","200000","2","0","0"
"747","AllStars_Blitzer","30","","PLAYERTYPE_BLITZER","","6","3","3","8","200000","2","0","0"
"748","AllStars_BigGuy","30","","PLAYERTYPE_BIGGUY_TITLE","","6","3","3","8","200000","2","0","0"
"749","MercenaryElf_ProElf_Catcher","36","29","PLAYERTYPE_RECEVEUR","PLAYERTYPE_RECEVEUR_DESC","8","3","4","7","100000","4","0","0"
